c	gamma	ACC	Sn	Sp	AUC	AP	MCC	TP	TN	FP	FN
0.6404833836858006	0.6374622356495468	0.6435045317220544	0.6869609167495734	0.6760104483321292	0.2809718964679227	422.0	426.0	236.0	240.0
0.6472809667673716	0.6374622356495468	0.6570996978851964	0.6926643604932412	0.678906218693748	0.29461874591456877	422.0	435.0	227.0	240.0
0.6450151057401813	0.6419939577039275	0.648036253776435	0.6851274632396565	0.6880562505166803	0.29003550603140404	425.0	429.0	233.0	237.0
0.629154078549849	0.6193353474320241	0.6389728096676737	0.6732915909858435	0.6743781291185131	0.25835797718662185	410.0	423.0	239.0	252.0
0.6435045317220544	0.6314199395770392	0.6555891238670695	0.6871080950338168	0.6805650537718492	0.28709292828413896	418.0	434.0	228.0	244.0
0.6389728096676737	0.6465256797583081	0.6314199395770392	0.6784302808481121	0.6679815239058446	0.277977336049702	428.0	418.0	244.0	234.0
0.6299093655589124	0.6178247734138973	0.6419939577039275	0.6752950411186462	0.6637665167189782	0.2598946508677468	409.0	425.0	237.0	253.0
0.6389728096676737	0.6389728096676737	0.6389728096676737	0.6803458803771415	0.6722746116156733	0.27794561933534745	423.0	423.0	239.0	239.0
0.6563444108761329	0.6525679758308157	0.6601208459214502	0.6944076815655206	0.6846502346441852	0.3126977409331499	432.0	437.0	225.0	230.0
0.649546827794562	0.6404833836858006	0.6586102719033232	0.6888765162786028	0.6765882410186518	0.299142806408385	424.0	436.0	226.0	238.0
